Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK;Preço Jet Fuel;Taxa de Desemprego Brasil
08/01/2017;Telégrafo;Mindscape;74;4636,81;9433;1,51;10.9
09/01/2017;TeleVenda;Arena;128;7343,77;19463;1,51;10.9
09/01/2017;Telégrafo;Ellipsis;80;2610,76;4218;1,51;10.9
09/01/2017;Telégrafo;Vast;104;2633,03;5416;1,51;10.9
09/01/2017;TeleVenda;Mindscape;82;4564,98;9514;1,51;10.9
09/01/2017;Porta a Porta;Mindscape;2762;60902,05;325101;1,51;10.9
09/01/2017;Porta a Porta;Ellipsis;1813;31636,73;96515;1,51;10.9
09/01/2017;TeleVenda;Vast;4191;44929,42;209750;1,51;10.9
09/01/2017;TeleVenda;Ellipsis;122;6347,42;7407;1,51;10.9
09/01/2017;Porta a Porta;Vast;2930;43787,35;143147;1,51;10.9
09/01/2017;TeleVenda;Ellipsis;2651;33750,76;152788;1,51;10.9
09/01/2017;Telégrafo;Arena;163;9389,27;23118;1,51;10.9
09/01/2017;Telégrafo;Mindscape;117;4720,24;15282;1,51;10.9
09/01/2017;Porta a Porta;Arena;2493;82137,89;349558;1,51;10.9
09/01/2017;TeleVenda;Vast;154;8154,97;7252;1,51;10.9
09/01/2017;TeleVenda;Arena;4705;97582,17;695824;1,51;10.9
09/01/2017;TeleVenda;Mindscape;3752;60661,91;459153;1,51;10.9
10/01/2017;TeleVenda;Mindscape;103;5247,7;11501;1,51;10.9
10/01/2017;Porta a Porta;Arena;2602;83078,25;359049;1,51;10.9
10/01/2017;TeleVenda;Vast;3493;37451,62;174054;1,51;10.9
10/01/2017;Telégrafo;Mindscape;55;2440,49;6771;1,51;10.9
10/01/2017;TeleVenda;Mindscape;2731;43889,6;332937;1,51;10.9
10/01/2017;Telégrafo;Ellipsis;61;2636,31;3492;1,51;10.9
10/01/2017;Telégrafo;Vast;71;2315,01;3520;1,51;10.9
10/01/2017;Porta a Porta;Ellipsis;2189;38551,57;117767;1,51;10.9
10/01/2017;Porta a Porta;Vast;3077;47023,06;153281;1,51;10.9
10/01/2017;Telégrafo;Arena;94;4537,04;13595;1,51;10.9
10/01/2017;TeleVenda;Ellipsis;108;5575,82;6282;1,51;10.9
10/01/2017;Porta a Porta;Mindscape;2715;62218,64;335449;1,51;10.9
10/01/2017;TeleVenda;Arena;111;5998,1;16598;1,51;10.9
10/01/2017;TeleVenda;Arena;3563;72523,52;520355;1,51;10.9
10/01/2017;TeleVenda;Ellipsis;2360;29927,53;133519;1,51;10.9
10/01/2017;TeleVenda;Vast;127;6012,25;6003;1,51;10.9
11/01/2017;Porta a Porta;Vast;2514;48143,87;124216;1,51;10.9
11/01/2017;TeleVenda;Mindscape;3311;93385,21;404981;1,51;10.9
11/01/2017;TeleVenda;Ellipsis;323;19601,81;19415;1,51;10.9
11/01/2017;Telégrafo;Ellipsis;53;1953,15;2990;1,51;10.9
11/01/2017;TeleVenda;Arena;4026;121142,26;600698;1,51;10.9
11/01/2017;TeleVenda;Mindscape;212;12387,68;23071;1,51;10.9
11/01/2017;Porta a Porta;Mindscape;2189;59918,83;259932;1,51;10.9
11/01/2017;Porta a Porta;Ellipsis;1765;37600,7;93905;1,51;10.9
11/01/2017;TeleVenda;Arena;232;17354,15;35723;1,51;10.9
11/01/2017;TeleVenda;Ellipsis;2697;60758,26;150054;1,51;10.9
11/01/2017;Telégrafo;Vast;70;2326,16;3475;1,51;10.9
11/01/2017;Telégrafo;Mindscape;83;4147,08;11523;1,51;10.9
11/01/2017;TeleVenda;Vast;4038;84880,75;194173;1,51;10.9
11/01/2017;Telégrafo;Arena;144;6705,77;20706;1,51;10.9
11/01/2017;TeleVenda;Vast;373;24137,35;18502;1,51;10.9
11/01/2017;Porta a Porta;Arena;2268;80311,51;320856;1,51;10.9
12/01/2017;TeleVenda;Arena;1992;75712,51;292278;1,51;10.9
12/01/2017;TeleVenda;Ellipsis;1605;47231,84;87942;1,51;10.9
12/01/2017;Telégrafo;Vast;82;3018,74;4217;1,51;10.9
12/01/2017;TeleVenda;Mindscape;1767;67164,14;210586;1,51;10.9
12/01/2017;Porta a Porta;Ellipsis;751;22501,05;39574;1,51;10.9
12/01/2017;Telégrafo;Arena;134;7767,52;19743;1,51;10.9
12/01/2017;TeleVenda;Vast;2245;61336,22;106813;1,51;10.9
12/01/2017;Porta a Porta;Vast;984;25998,21;47363;1,51;10.9
12/01/2017;TeleVenda;Ellipsis;263;15456,87;15914;1,51;10.9
12/01/2017;TeleVenda;Vast;303;18259,66;14797;1,51;10.9
12/01/2017;TeleVenda;Arena;206;14728,64;31734;1,51;10.9
12/01/2017;Porta a Porta;Arena;1016;42238,71;145128;1,51;10.9
12/01/2017;Telégrafo;Ellipsis;56;2889,15;2954;1,51;10.9
12/01/2017;TeleVenda;Mindscape;156;8585,24;17057;1,51;10.9
12/01/2017;Porta a Porta;Mindscape;871;31151,55;103371;1,51;10.9
12/01/2017;Telégrafo;Mindscape;76;4761,78;9292;1,51;10.9
13/01/2017;TeleVenda;Arena;1977;75457,01;288404;1,51;10.9
13/01/2017;Telégrafo;Vast;60;2533,37;2949;1,51;10.9
13/01/2017;TeleVenda;Ellipsis;278;16851,79;16042;1,51;10.9
13/01/2017;TeleVenda;Mindscape;1621;62873,75;194787;1,51;10.9
13/01/2017;TeleVenda;Arena;202;13562,92;30406;1,51;10.9
13/01/2017;TeleVenda;Mindscape;159;9232,93;17555;1,51;10.9
13/01/2017;TeleVenda;Vast;2193;62781,11;102219;1,51;10.9
13/01/2017;TeleVenda;Ellipsis;1505;43463,43;82836;1,51;10.9
13/01/2017;Porta a Porta;Arena;999;41136,42;138497;1,51;10.9
13/01/2017;Porta a Porta;Ellipsis;674;21169,41;35622;1,51;10.9
13/01/2017;Telégrafo;Ellipsis;48;2140,86;2882;1,51;10.9
13/01/2017;Porta a Porta;Mindscape;869;30068,03;100773;1,51;10.9
13/01/2017;Telégrafo;Mindscape;66;4702,25;8282;1,51;10.9
13/01/2017;TeleVenda;Vast;296;17626,07;14741;1,51;10.9
13/01/2017;Porta a Porta;Vast;883;23977,49;42880;1,51;10.9
13/01/2017;Telégrafo;Arena;115;7006,49;16303;1,51;10.9
14/01/2017;Porta a Porta;Arena;794;33707,46;112983;1,51;10.9
14/01/2017;TeleVenda;Arena;171;12556,52;25803;1,51;10.9
14/01/2017;TeleVenda;Arena;1835;69419,21;267814;1,51;10.9
14/01/2017;Telégrafo;Vast;61;3959,17;2715;1,51;10.9
14/01/2017;TeleVenda;Mindscape;1606;61906,2;190284;1,51;10.9
14/01/2017;Porta a Porta;Vast;630;20927,01;29675;1,51;10.9
14/01/2017;TeleVenda;Vast;2046;56543,88;95340;1,51;10.9
14/01/2017;Telégrafo;Ellipsis;57;4460,69;3025;1,51;10.9
14/01/2017;Telégrafo;Mindscape;77;5695,25;10704;1,51;10.9
14/01/2017;Porta a Porta;Ellipsis;475;16910,97;25352;1,51;10.9
14/01/2017;TeleVenda;Ellipsis;1425;42968,39;78256;1,51;10.9
14/01/2017;Porta a Porta;Mindscape;635;25242,01;72181;1,51;10.9
14/01/2017;TeleVenda;Vast;280;18941,2;13493;1,51;10.9
14/01/2017;TeleVenda;Mindscape;155;10305,99;17392;1,51;10.9
14/01/2017;Telégrafo;Arena;112;7396,4;16423;1,51;10.9
14/01/2017;TeleVenda;Ellipsis;247;16911,66;15065;1,51;10.9
15/01/2017;TeleVenda;Ellipsis;190;12208,55;11195;1,51;10.9
15/01/2017;Porta a Porta;Ellipsis;369;13851,89;19829;1,51;10.9
15/01/2017;TeleVenda;Mindscape;122;7253,36;13802;1,51;10.9
15/01/2017;Telégrafo;Arena;91;4523,63;12971;1,51;10.9
15/01/2017;Telégrafo;Mindscape;48;3506,58;5888;1,51;10.9
15/01/2017;TeleVenda;Vast;1609;50185,15;76953;1,51;10.9
15/01/2017;TeleVenda;Arena;146;9679,99;22291;1,51;10.9
15/01/2017;Porta a Porta;Mindscape;487;20980,74;57766;1,51;10.9
15/01/2017;TeleVenda;Arena;1501;61442,81;219381;1,51;10.9
15/01/2017;Telégrafo;Vast;51;3692,31;2463;1,51;10.9
15/01/2017;TeleVenda;Ellipsis;1187;42262,68;65804;1,51;10.9
15/01/2017;Telégrafo;Ellipsis;43;2556,76;2554;1,51;10.9
15/01/2017;TeleVenda;Vast;188;11206,49;8826;1,51;10.9
15/01/2017;Porta a Porta;Vast;505;16815,9;23984;1,51;10.9
15/01/2017;TeleVenda;Mindscape;1281;56802,91;155477;1,51;10.9
15/01/2017;Porta a Porta;Arena;576;26519,5;79144;1,51;10.9
16/01/2017;TeleVenda;Vast;894;19561,87;42902;1,51;10.9
16/01/2017;Porta a Porta;Arena;534;23098,75;75409;1,51;10.9
16/01/2017;TeleVenda;Vast;132;7423,55;6138;1,51;10.9
16/01/2017;Telégrafo;Vast;58;2621,33;2783;1,51;10.9
16/01/2017;TeleVenda;Ellipsis;672;15291,56;37317;1,51;10.9
16/01/2017;Telégrafo;Mindscape;63;4985,97;7821;1,51;10.9
16/01/2017;TeleVenda;Mindscape;773;22831,75;97086;1,51;10.9
16/01/2017;TeleVenda;Ellipsis;110;7275,9;6777;1,51;10.9
16/01/2017;Porta a Porta;Vast;428;12393,75;21518;1,51;10.9
16/01/2017;Porta a Porta;Ellipsis;303;9756,93;16384;1,51;10.9
16/01/2017;Telégrafo;Arena;84;4775,19;12513;1,51;10.9
16/01/2017;Porta a Porta;Mindscape;437;16787,49;54758;1,51;10.9
16/01/2017;TeleVenda;Mindscape;92;5528,99;10347;1,51;10.9
16/01/2017;TeleVenda;Arena;97;6332,78;14146;1,51;10.9
16/01/2017;Telégrafo;Ellipsis;34;1767,26;1894;1,51;10.9
16/01/2017;TeleVenda;Arena;1040;34956,09;153715;1,51;10.9
17/01/2017;Telégrafo;Mindscape;48;4759,83;6812;1,51;10.9
17/01/2017;Porta a Porta;Mindscape;606;20556,22;73374;1,51;10.9
17/01/2017;TeleVenda;Mindscape;774;21931,28;97348;1,51;10.9
17/01/2017;TeleVenda;Ellipsis;718;16164,09;39496;1,51;10.9
17/01/2017;TeleVenda;Arena;94;5341,93;13639;1,51;10.9
17/01/2017;Telégrafo;Ellipsis;31;1706,69;1776;1,51;10.9
17/01/2017;Porta a Porta;Ellipsis;479;13977,28;25292;1,51;10.9
17/01/2017;TeleVenda;Arena;904;29477,01;132554;1,51;10.9
17/01/2017;TeleVenda;Vast;900;18184,08;43674;1,51;10.9
17/01/2017;Porta a Porta;Vast;659;17145,81;32416;1,51;10.9
17/01/2017;Porta a Porta;Arena;600;25464,05;84259;1,51;10.9
17/01/2017;TeleVenda;Mindscape;75;4192,8;7958;1,51;10.9
17/01/2017;Telégrafo;Arena;70;6288,57;9732;1,51;10.9
17/01/2017;Telégrafo;Vast;53;2660,41;2468;1,51;10.9
17/01/2017;TeleVenda;Ellipsis;92;4811,58;5265;1,51;10.9
17/01/2017;TeleVenda;Vast;94;4804,2;4408;1,51;10.9
18/01/2017;TeleVenda;Arena;196;13499,6;29912;1,51;10.9
18/01/2017;Porta a Porta;Vast;922;28451,86;44595;1,51;10.9
18/01/2017;Porta a Porta;Mindscape;883;34366,96;106274;1,51;10.9
18/01/2017;Telégrafo;Mindscape;67;3693,72;8861;1,51;10.9
18/01/2017;TeleVenda;Ellipsis;1759;56453,22;95707;1,51;10.9
18/01/2017;TeleVenda;Vast;2684;90796,13;124630;1,51;10.9
18/01/2017;Telégrafo;Arena;118;6379,2;16752;1,51;10.9
18/01/2017;TeleVenda;Mindscape;1835;79096,07;217811;1,51;10.9
18/01/2017;TeleVenda;Mindscape;152;9886,5;17449;1,51;10.9
18/01/2017;Telégrafo;Vast;64;2575,46;3179;1,51;10.9
18/01/2017;Porta a Porta;Ellipsis;657;23127,63;34779;1,51;10.9
18/01/2017;Telégrafo;Ellipsis;53;2344,26;2810;1,51;10.9
18/01/2017;TeleVenda;Vast;296;19303,45;13996;1,51;10.9
18/01/2017;Porta a Porta;Arena;782;34518,88;108891;1,51;10.9
18/01/2017;TeleVenda;Ellipsis;270;16457,08;16171;1,51;10.9
18/01/2017;TeleVenda;Arena;1964;80322,39;285114;1,51;10.9
19/01/2017;TeleVenda;Ellipsis;272;18440,12;16223;1,51;10.9
19/01/2017;TeleVenda;Mindscape;137;9134,65;15963;1,51;10.9
19/01/2017;TeleVenda;Mindscape;1514;65327,16;185196;1,51;10.9
19/01/2017;Porta a Porta;Mindscape;882;33053,18;103089;1,51;10.9
19/01/2017;Telégrafo;Arena;99;5256,81;14489;1,51;10.9
19/01/2017;TeleVenda;Arena;211;14949,29;31688;1,51;10.9
19/01/2017;Telégrafo;Ellipsis;42;2062,24;2230;1,51;10.9
19/01/2017;TeleVenda;Ellipsis;1342;43581,24;72503;1,51;10.9
19/01/2017;Porta a Porta;Ellipsis;664;22109,89;35007;1,51;10.9
19/01/2017;TeleVenda;Vast;246;15932,22;12145;1,51;10.9
19/01/2017;TeleVenda;Arena;1672;68303,78;250129;1,51;10.9
19/01/2017;Porta a Porta;Vast;867;27308,22;42265;1,51;10.9
19/01/2017;TeleVenda;Vast;1929;68347,17;89531;1,51;10.9
19/01/2017;Porta a Porta;Arena;860;38465,35;126269;1,51;10.9
19/01/2017;Telégrafo;Vast;59;2280,73;3049;1,51;10.9
19/01/2017;Telégrafo;Mindscape;71;4208,69;10490;1,51;10.9
20/01/2017;TeleVenda;Ellipsis;268;17086,01;16249;1,51;10.9
20/01/2017;TeleVenda;Arena;1767;69380,5;266909;1,51;10.9
20/01/2017;Telégrafo;Mindscape;70;4479,84;9327;1,51;10.9
20/01/2017;Porta a Porta;Ellipsis;702;22324,46;38100;1,51;10.9
20/01/2017;Porta a Porta;Mindscape;927;35234,57;110014;1,51;10.9
20/01/2017;TeleVenda;Vast;2103;73704,46;100068;1,51;10.9
20/01/2017;TeleVenda;Mindscape;147;8865,06;16322;1,51;10.9
20/01/2017;TeleVenda;Mindscape;1682;69399,98;203545;1,51;10.9
20/01/2017;Telégrafo;Arena;101;5677,59;14583;1,51;10.9
20/01/2017;Porta a Porta;Arena;808;36042,35;118075;1,51;10.9
20/01/2017;Telégrafo;Vast;74;4293,7;3439;1,51;10.9
20/01/2017;TeleVenda;Arena;175;13102,07;26187;1,51;10.9
20/01/2017;Porta a Porta;Vast;955;29058,17;47755;1,51;10.9
20/01/2017;TeleVenda;Vast;275;19010,95;13920;1,51;10.9
20/01/2017;TeleVenda;Ellipsis;1496;47041,18;83178;1,51;10.9
20/01/2017;Telégrafo;Ellipsis;60;2863,37;3477;1,51;10.9
21/01/2017;Porta a Porta;Mindscape;817;30405,03;95113;1,51;10.9
21/01/2017;Telégrafo;Arena;109;6379,89;15409;1,51;10.9
21/01/2017;TeleVenda;Arena;1623;65691,99;243644;1,51;10.9
21/01/2017;Porta a Porta;Arena;746;33565,55;109700;1,51;10.9
21/01/2017;Telégrafo;Vast;64;2732,75;3144;1,51;10.9
21/01/2017;Porta a Porta;Vast;840;25838,54;41958;1,51;10.9
21/01/2017;TeleVenda;Ellipsis;1404;42777,86;77876;1,51;10.9
21/01/2017;TeleVenda;Vast;1910;64119,35;89684;1,51;10.9
21/01/2017;Telégrafo;Ellipsis;41;1878,98;2351;1,51;10.9
21/01/2017;TeleVenda;Arena;187;13315,28;28550;1,51;10.9
21/01/2017;TeleVenda;Ellipsis;212;13610,19;12793;1,51;10.9
21/01/2017;TeleVenda;Mindscape;150;10519,31;17785;1,51;10.9
21/01/2017;Porta a Porta;Ellipsis;664;21590;36300;1,51;10.9
21/01/2017;Telégrafo;Mindscape;61;3680,56;7701;1,51;10.9
21/01/2017;TeleVenda;Vast;260;18069,31;12995;1,51;10.9
21/01/2017;TeleVenda;Mindscape;1525;63138,41;181878;1,51;10.9
22/01/2017;TeleVenda;Arena;1986;79266,88;303370;1,51;10.9
22/01/2017;Porta a Porta;Arena;925;38927,16;141479;1,51;10.9
22/01/2017;TeleVenda;Vast;246;17358,77;11885;1,51;10.9
22/01/2017;Porta a Porta;Ellipsis;636;20063,68;35053;1,51;10.9
22/01/2017;Porta a Porta;Mindscape;688;26764,88;82744;1,51;10.9
22/01/2017;TeleVenda;Arena;183;14721,34;27421;1,51;10.9
22/01/2017;Telégrafo;Ellipsis;48;2632,38;2866;1,51;10.9
22/01/2017;Telégrafo;Vast;62;4086,98;3015;1,51;10.9
22/01/2017;TeleVenda;Ellipsis;1534;49885,16;85311;1,51;10.9
22/01/2017;TeleVenda;Mindscape;118;8516,48;14087;1,51;10.9
22/01/2017;TeleVenda;Mindscape;1536;68966,16;186486;1,51;10.9
22/01/2017;TeleVenda;Ellipsis;218;13638,39;13588;1,51;10.9
22/01/2017;Telégrafo;Arena;121;6401,97;18023;1,51;10.9
22/01/2017;Porta a Porta;Vast;781;24190,45;37704;1,51;10.9
22/01/2017;TeleVenda;Vast;2092;76993,9;97717;1,51;10.9
22/01/2017;Telégrafo;Mindscape;58;3842,73;6932;1,51;10.9
23/01/2017;TeleVenda;Arena;1849;56125,42;286146;1,51;10.9
23/01/2017;TeleVenda;Ellipsis;993;21867,9;56631;1,51;10.9
23/01/2017;Porta a Porta;Arena;1771;60304,43;266498;1,51;10.9
23/01/2017;Porta a Porta;Mindscape;743;23790,08;83771;1,51;10.9
23/01/2017;TeleVenda;Vast;100;5611,83;4710;1,51;10.9
23/01/2017;TeleVenda;Mindscape;914;26408,85;111619;1,51;10.9
23/01/2017;Porta a Porta;Vast;784;18026,51;38101;1,51;10.9
23/01/2017;Telégrafo;Ellipsis;45;1657,72;2495;1,51;10.9
23/01/2017;Telégrafo;Vast;66;2380,37;3066;1,51;10.9
23/01/2017;Porta a Porta;Ellipsis;703;17602,32;38715;1,51;10.9
23/01/2017;TeleVenda;Vast;1035;20934,07;50717;1,51;10.9
23/01/2017;TeleVenda;Ellipsis;105;5706,61;6593;1,51;10.9
23/01/2017;Telégrafo;Mindscape;59;4410,3;8910;1,51;10.9
23/01/2017;TeleVenda;Arena;116;7803,41;16601;1,51;10.9
23/01/2017;TeleVenda;Mindscape;81;4346,77;8944;1,51;10.9
23/01/2017;Telégrafo;Arena;182;8623,65;27269;1,51;10.9
24/01/2017;TeleVenda;Vast;948;18386,76;45074;1,51;10.9
24/01/2017;TeleVenda;Mindscape;58;3502,08;6362;1,51;10.9
24/01/2017;Porta a Porta;Ellipsis;813;20404;44077;1,51;10.9
24/01/2017;Porta a Porta;Mindscape;825;25973,03;95385;1,51;10.9
24/01/2017;TeleVenda;Arena;96;5752,9;14009;1,51;10.9
24/01/2017;TeleVenda;Mindscape;794;21028,66;98409;1,51;10.9
24/01/2017;TeleVenda;Ellipsis;892;18606,68;49895;1,51;10.9
24/01/2017;TeleVenda;Vast;98;5802,47;4601;1,51;10.9
24/01/2017;Porta a Porta;Vast;886;20975,75;43750;1,51;10.9
24/01/2017;TeleVenda;Arena;1302;38620,89;195723;1,51;10.9
24/01/2017;Telégrafo;Arena;111;5604,39;17238;1,51;10.9
24/01/2017;Telégrafo;Ellipsis;41;1869,66;2480;1,51;10.9
24/01/2017;TeleVenda;Ellipsis;78;3994,15;4642;1,51;10.9
24/01/2017;Porta a Porta;Arena;1454;51562,37;216770;1,51;10.9
24/01/2017;Telégrafo;Vast;51;1922,33;2491;1,51;10.9
24/01/2017;Telégrafo;Mindscape;40;1982,48;5439;1,51;10.9
25/01/2017;Telégrafo;Vast;69;4457,5;3199;1,51;10.9
25/01/2017;TeleVenda;Arena;203;14312,05;29980;1,51;10.9
25/01/2017;Porta a Porta;Arena;1030;42719,24;149474;1,51;10.9
25/01/2017;TeleVenda;Arena;1862;72989,68;277070;1,51;10.9
25/01/2017;TeleVenda;Vast;2240;75394,48;107484;1,51;10.9
25/01/2017;TeleVenda;Ellipsis;259;16868,79;15214;1,51;10.9
25/01/2017;TeleVenda;Ellipsis;1613;47984,98;87760;1,51;10.9
25/01/2017;TeleVenda;Mindscape;1670;69253,36;198465;1,51;10.9
25/01/2017;Telégrafo;Mindscape;92;5333,65;10871;1,51;10.9
25/01/2017;Porta a Porta;Ellipsis;942;27485,42;51122;1,51;10.9
25/01/2017;Telégrafo;Arena;107;5759,03;16133;1,51;10.9
25/01/2017;TeleVenda;Vast;280;19304,46;13746;1,51;10.9
25/01/2017;Telégrafo;Ellipsis;57;2994,48;3316;1,51;10.9
25/01/2017;Porta a Porta;Mindscape;989;36556,39;115598;1,51;10.9
25/01/2017;TeleVenda;Mindscape;148;9343,58;17083;1,51;10.9
25/01/2017;Porta a Porta;Vast;1092;31680,15;54279;1,51;10.9
26/01/2017;Telégrafo;Mindscape;71;4851,6;9283;1,51;10.9
26/01/2017;TeleVenda;Ellipsis;1549;48576,79;84674;1,51;10.9
26/01/2017;Telégrafo;Vast;59;2733,7;2849;1,51;10.9
26/01/2017;TeleVenda;Vast;266;17608,3;13336;1,51;10.9
26/01/2017;TeleVenda;Mindscape;1591;67336,93;188546;1,51;10.9
26/01/2017;TeleVenda;Arena;1720;67177,59;250746;1,51;10.9
26/01/2017;TeleVenda;Vast;2185;75756,98;102905;1,51;10.9
26/01/2017;TeleVenda;Mindscape;145;9538,2;15930;1,51;10.9
26/01/2017;TeleVenda;Ellipsis;277;18451,46;16382;1,51;10.9
26/01/2017;Porta a Porta;Ellipsis;659;20912,06;36340;1,51;10.9
26/01/2017;Porta a Porta;Arena;757;34120,02;106168;1,51;10.9
26/01/2017;Telégrafo;Arena;114;6089,96;16505;1,51;10.9
26/01/2017;Porta a Porta;Vast;998;30422,47;47956;1,51;10.9
26/01/2017;Porta a Porta;Mindscape;842;31952,63;98899;1,51;10.9
26/01/2017;TeleVenda;Arena;181;13726,17;27042;1,51;10.9
26/01/2017;Telégrafo;Ellipsis;55;3007,5;3348;1,51;10.9
27/01/2017;TeleVenda;Vast;251;15232,24;12430;1,51;10.9
27/01/2017;TeleVenda;Ellipsis;248;15812,57;15193;1,51;10.9
27/01/2017;Telégrafo;Vast;80;3751,96;3814;1,51;10.9
27/01/2017;TeleVenda;Mindscape;1761;76492,85;211147;1,51;10.9
27/01/2017;Porta a Porta;Mindscape;864;33535,52;102735;1,51;10.9
27/01/2017;TeleVenda;Vast;2382;80510,37;113440;1,51;10.9
27/01/2017;Telégrafo;Mindscape;79;5621,46;9843;1,51;10.9
27/01/2017;Porta a Porta;Ellipsis;706;21687,27;37211;1,51;10.9
27/01/2017;Telégrafo;Ellipsis;59;3070,46;3524;1,51;10.9
27/01/2017;TeleVenda;Mindscape;164;9755,2;18182;1,51;10.9
27/01/2017;Porta a Porta;Arena;810;37296,64;114438;1,51;10.9
27/01/2017;Telégrafo;Arena;146;7901,43;18762;1,51;10.9
27/01/2017;TeleVenda;Arena;197;13521,46;28868;1,51;10.9
27/01/2017;TeleVenda;Arena;1944;76366;285330;1,51;10.9
27/01/2017;TeleVenda;Ellipsis;1708;53721,85;94199;1,51;10.9
27/01/2017;Porta a Porta;Vast;946;28428,78;44357;1,51;10.9
28/01/2017;Telégrafo;Vast;78;3182,45;3830;1,51;10.9
28/01/2017;Telégrafo;Ellipsis;49;2390,15;2921;1,51;10.9
28/01/2017;TeleVenda;Vast;254;16083,33;12495;1,51;10.9
28/01/2017;TeleVenda;Ellipsis;1420;44351,06;79512;1,51;10.9
28/01/2017;Telégrafo;Mindscape;85;4619,38;10578;1,51;10.9
28/01/2017;TeleVenda;Mindscape;168;10701,62;17988;1,51;10.9
28/01/2017;Porta a Porta;Arena;826;36943,51;119359;1,51;10.9
28/01/2017;Porta a Porta;Mindscape;790;30511,85;94400;1,51;10.9
28/01/2017;TeleVenda;Vast;2092;70876,84;99519;1,51;10.9
28/01/2017;TeleVenda;Arena;1739;69706,13;257050;1,51;10.9
28/01/2017;Porta a Porta;Ellipsis;695;21421,33;37729;1,51;10.9
28/01/2017;TeleVenda;Mindscape;1550;66090,81;191052;1,51;10.9
28/01/2017;Telégrafo;Arena;102;5384,45;13515;1,51;10.9
28/01/2017;Porta a Porta;Vast;931;28587,88;44299;1,51;10.9
28/01/2017;TeleVenda;Ellipsis;223;14322,75;13730;1,51;10.9
28/01/2017;TeleVenda;Arena;183;12524,26;26827;1,51;10.9
29/01/2017;TeleVenda;Arena;208;15218,23;31432;1,51;10.9
29/01/2017;TeleVenda;Mindscape;146;9649,52;17122;1,51;10.9
29/01/2017;Telégrafo;Ellipsis;46;2010,66;2541;1,51;10.9
29/01/2017;TeleVenda;Vast;271;18149,24;13474;1,51;10.9
29/01/2017;TeleVenda;Arena;1618;67473,69;240070;1,51;10.9
29/01/2017;Telégrafo;Arena;95;5020,71;13094;1,51;10.9
29/01/2017;Telégrafo;Vast;63;3322,49;2963;1,51;10.9
29/01/2017;Porta a Porta;Ellipsis;585;18423,33;31547;1,51;10.9
29/01/2017;Porta a Porta;Mindscape;658;25802,97;76101;1,51;10.9
29/01/2017;TeleVenda;Vast;2084;76613,02;99188;1,51;10.9
29/01/2017;TeleVenda;Ellipsis;1417;46924,77;78770;1,51;10.9
29/01/2017;Telégrafo;Mindscape;76;6250,93;9382;1,51;10.9
29/01/2017;TeleVenda;Ellipsis;217;14728,51;13240;1,51;10.9
29/01/2017;Porta a Porta;Vast;871;27115,62;41265;1,51;10.9
29/01/2017;TeleVenda;Mindscape;1504;68299;180980;1,51;10.9
29/01/2017;Porta a Porta;Arena;645;29840,26;91025;1,51;10.9
30/01/2017;Porta a Porta;Ellipsis;778;17574,72;43126;1,51;10.9
30/01/2017;TeleVenda;Mindscape;63;3456,33;6686;1,51;10.9
30/01/2017;Telégrafo;Mindscape;56;3804,86;8058;1,51;10.9
30/01/2017;TeleVenda;Vast;1002;18953,79;49663;1,51;10.9
30/01/2017;Porta a Porta;Arena;675;27185,18;94922;1,51;10.9
30/01/2017;TeleVenda;Ellipsis;935;19090,48;53919;1,51;10.9
30/01/2017;Telégrafo;Arena;78;4527,58;11962;1,51;10.9
30/01/2017;TeleVenda;Mindscape;841;23157,4;101996;1,51;10.9
30/01/2017;TeleVenda;Vast;116;6218,33;5664;1,51;10.9
30/01/2017;Porta a Porta;Vast;862;18322,73;43801;1,51;10.9
30/01/2017;Telégrafo;Vast;52;2132,3;2481;1,51;10.9
30/01/2017;Porta a Porta;Mindscape;681;21750,53;78636;1,51;10.9
30/01/2017;TeleVenda;Arena;1085;34544,95;157679;1,51;10.9
30/01/2017;TeleVenda;Ellipsis;93;5723,32;5420;1,51;10.9
30/01/2017;TeleVenda;Arena;109;6780,7;16072;1,51;10.9
30/01/2017;Telégrafo;Ellipsis;50;1788,73;2726;1,51;10.9
31/01/2017;TeleVenda;Vast;993;18701,02;48128;1,51;10.9
31/01/2017;TeleVenda;Ellipsis;825;16579,81;45913;1,51;10.9
31/01/2017;Telégrafo;Arena;56;3122,8;7803;1,51;10.9
31/01/2017;Porta a Porta;Arena;741;30770,65;101269;1,51;10.9
31/01/2017;TeleVenda;Arena;931;28709,92;133389;1,51;10.9
31/01/2017;Telégrafo;Mindscape;40;3140,95;5430;1,51;10.9
31/01/2017;Telégrafo;Ellipsis;42;2477,7;2449;1,51;10.9
31/01/2017;TeleVenda;Vast;88;4302,19;4094;1,51;10.9
31/01/2017;Telégrafo;Vast;52;1923,43;2654;1,51;10.9
31/01/2017;Porta a Porta;Vast;1042;22352,39;52086;1,51;10.9
31/01/2017;TeleVenda;Mindscape;772;19182,1;91028;1,51;10.9
31/01/2017;TeleVenda;Arena;93;4833,89;13497;1,51;10.9
31/01/2017;Porta a Porta;Mindscape;800;25991,43;92952;1,51;10.9
31/01/2017;Porta a Porta;Ellipsis;880;20235,08;47159;1,51;10.9
31/01/2017;TeleVenda;Mindscape;56;2703,77;5607;1,51;10.9
31/01/2017;TeleVenda;Ellipsis;81;5005,84;5232;1,51;10.9
